codigo_municipio_ibge,municipio,idhm
5108352,VALE DE SÃO DOMINGOS,0.656
5108402,VÁRZEA GRANDE,0.734
5108501,VERA,0.68
5108600,VILA RICA,0.688
5108808,NOVA GUARITA,0.688
5108857,NOVA MARILÂNDIA,0.704
5108907,NOVA MARINGÁ,0.663
5108956,NOVA MONTE VERDE,0.691
5200050,ABADIA DE GOIÁS,0.708
5200100,ABADIÂNIA,0.689
5200134,ACREÚNA,0.686
5200159,ADELÂNDIA,0.702
5200175,ÁGUA FRIA DE GOIÁS,0.671
5200209,ÁGUA LIMPA,0.722
5200258,ÁGUAS LINDAS DE GOIÁS,0.686
5200308,ALEXÂNIA,0.682
5200506,ALOÂNDIA,0.697
5200555,ALTO HORIZONTE,0.719
5200605,ALTO PARAÍSO DE GOIÁS,0.713
5200803,ALVORADA DO NORTE,0.66
5200829,AMARALINA,0.609
5200852,AMERICANO DO BRASIL,0.7
5200902,AMORINÓPOLIS,0.681
5201108,ANÁPOLIS,0.737
5201207,ANHANGUERA,0.725
5201306,ANICUNS,0.714
5201405,APARECIDA DE GOIÂNIA,0.718
5201454,APARECIDA DO RIO DOCE,0.693
5201504,APORÉ,0.693
5201603,ARAÇU,0.693
5201702,ARAGARÇAS,0.732
5201801,ARAGOIÂNIA,0.684
5202155,ARAGUAPAZ,0.674
5202353,ARENÓPOLIS,0.687
5202502,ARUANÃ,0.675
5202601,AURILÂNDIA,0.7
5202809,AVELINÓPOLIS,0.66
5203104,BALIZA,0.655
5203203,BARRO ALTO,0.742
5203302,BELA VISTA DE GOIÁS,0.716
5203401,BOM JARDIM DE GOIÁS,0.67
5203500,BOM JESUS DE GOIÁS,0.701
5203559,BONFINÓPOLIS,0.683
5203575,BONÓPOLIS,0.63
5203609,BRAZABRANTES,0.701
5203807,BRITÂNIA,0.672
5203906,BURITI ALEGRE,0.71
5203939,BURITI DE GOIÁS,0.687
5203962,BURITINÓPOLIS,0.704
5204003,CABECEIRAS,0.668
5204102,CACHOEIRA ALTA,0.71
5204201,CACHOEIRA DE GOIÁS,0.727
5204250,CACHOEIRA DOURADA,0.698
5204300,CAÇU,0.73
5204409,CAIAPÔNIA,0.693
5204508,CALDAS NOVAS,0.733
5204557,CALDAZINHA,0.685
5204607,CAMPESTRE DE GOIÁS,0.653
5204656,CAMPINAÇU,0.631
5204706,CAMPINORTE,0.688
5204805,CAMPO ALEGRE DE GOIÁS,0.694
5204854,CAMPO LIMPO DE GOIÁS,0.661
5204904,CAMPOS BELOS,0.692
5204953,CAMPOS VERDES,0.654
5205000,CARMO DO RIO VERDE,0.713
5205059,CASTELÂNDIA,0.701
5205109,CATALÃO,0.766
5205208,CATURAÍ,0.664
5205307,CAVALCANTE,0.584
5205406,CERES,0.775
5205455,CEZARINA,0.711
5205471,CHAPADÃO DO CÉU,0.742
5205497,CIDADE OCIDENTAL,0.717
5205513,COCALZINHO DE GOIÁS,0.657
5205521,COLINAS DO SUL,0.658
5205703,CÓRREGO DO OURO,0.686
5205802,CORUMBÁ DE GOIÁS,0.68
5205901,CORUMBAÍBA,0.698
5206206,CRISTALINA,0.699
5206305,CRISTIANÓPOLIS,0.688
5206404,CRIXÁS,0.708
5206503,CROMÍNIA,0.706
5206602,CUMARI,0.737
5206701,DAMIANÓPOLIS,0.654
5206800,DAMOLÂNDIA,0.697
5206909,DAVINÓPOLIS,0.716
5207105,DIORAMA,0.729
5207253,DOVERLÂNDIA,0.668
5207352,EDEALINA,0.702
5207402,EDÉIA,0.739
5207501,ESTRELA DO NORTE,0.707
5207535,FAINA,0.65
5207600,FAZENDA NOVA,0.685
5207808,FIRMINÓPOLIS,0.732
5207907,FLORES DE GOIÁS,0.597
5208004,FORMOSA,0.744
5208103,FORMOSO,0.715
5208152,GAMELEIRA DE GOIÁS,0.659
5208301,DIVINÓPOLIS DE GOIÁS,0.653
5208400,GOIANÁPOLIS,0.703
5208509,GOIANDIRA,0.76
5208608,GOIANÉSIA,0.727
5208707,GOIÂNIA,0.799
5208806,GOIANIRA,0.694
5208905,GOIÁS,0.709
5209101,GOIATUBA,0.725
5209150,GOUVELÂNDIA,0.674
5209200,GUAPÓ,0.697
5209291,GUARAÍTA,0.687
5209408,GUARANI DE GOIÁS,0.637
5209457,GUARINOS,0.652
5209606,HEITORAÍ,0.694
5209705,HIDROLÂNDIA,0.706
5209804,HIDROLINA,0.677
5209903,IACIARA,0.644
5209937,INACIOLÂNDIA,0.692
5209952,INDIARA,0.701
5210000,INHUMAS,0.72
5210109,IPAMERI,0.701
5210158,IPIRANGA DE GOIÁS,0.696
5210208,IPORÁ,0.743
5210307,ISRAELÂNDIA,0.711
5210406,ITABERAÍ,0.719
5210562,ITAGUARI,0.693
5210604,ITAGUARU,0.718
5210802,ITAJÁ,0.691
5210901,ITAPACI,0.725
5211008,ITAPIRAPUÃ,0.677
5211206,ITAPURANGA,0.726
5211305,ITARUMÃ,0.693
5211404,ITAUÇU,0.718
5211503,ITUMBIARA,0.752
5211602,IVOLÂNDIA,0.704
5211701,JANDAIA,0.707
5211800,JARAGUÁ,0.699
5211909,JATAÍ,0.757
5212006,JAUPACI,0.689
5212055,JESÚPOLIS,0.649
5212105,JOVIÂNIA,0.706
5212204,JUSSARA,0.743
5212253,LAGOA SANTA,0.74
5212303,LEOPOLDO DE BULHÕES,0.659
5212501,LUZIÂNIA,0.701
5212600,MAIRIPOTABA,0.745
5212709,MAMBAÍ,0.626
5212808,MARA ROSA,0.691
5212907,MARZAGÃO,0.699
5212956,MATRINCHÃ,0.679
5213004,MAURILÂNDIA,0.677
5213053,MIMOSO DE GOIÁS,0.665
5213087,MINAÇU,0.707
5213103,MINEIROS,0.718
5213400,MOIPORÁ,0.696
5213509,MONTE ALEGRE DE GOIÁS,0.615
5213707,MONTES CLAROS DE GOIÁS,0.707
5213756,MONTIVIDIU,0.733
5213772,MONTIVIDIU DO NORTE,0.613
5213806,MORRINHOS,0.734
5213855,MORRO AGUDO DE GOIÁS,0.695
5213905,MOSSÂMEDES,0.706
5214002,MOZARLÂNDIA,0.683
5214051,MUNDO NOVO,0.634
5214101,MUTUNÓPOLIS,0.68
5214408,NAZÁRIO,0.71
5214507,NERÓPOLIS,0.721
5214606,NIQUELÂNDIA,0.715
5214705,NOVA AMÉRICA,0.678
5214804,NOVA AURORA,0.747
5214838,NOVA CRIXÁS,0.643
5214861,NOVA GLÓRIA,0.681
5214879,NOVA IGUAÇU DE GOIÁS,0.655
5214903,NOVA ROMA,0.634
5215009,NOVA VENEZA,0.718
5215207,NOVO BRASIL,0.699
5215231,NOVO GAMA,0.684
5215256,NOVO PLANALTO,0.658
5215306,ORIZONA,0.715
5215405,OURO VERDE DE GOIÁS,0.719
5215504,OUVIDOR,0.747
5215603,PADRE BERNARDO,0.651
5215652,PALESTINA DE GOIÁS,0.713
5215702,PALMEIRAS DE GOIÁS,0.698
5215801,PALMELO,0.73
5215900,PALMINÓPOLIS,0.722
5216007,PANAMÁ,0.686
5216304,PARANAIGUARA,0.711
5216403,PARAÚNA,0.672
5216452,PEROLÂNDIA,0.676
5216809,PETROLINA DE GOIÁS,0.712
5216908,PILAR DE GOIÁS,0.684
5217104,PIRACANJUBA,0.721
5217203,PIRANHAS,0.721
5217302,PIRENÓPOLIS,0.693
5217401,PIRES DO RIO,0.744
5217609,PLANALTINA,0.669
5217708,PONTALINA,0.687
5218003,PORANGATU,0.727
5218052,PORTEIRÃO,0.684
5218102,PORTELÂNDIA,0.654
5218300,POSSE,0.659
5218391,PROFESSOR JAMIL,0.684
5218508,QUIRINÓPOLIS,0.74
5218607,RIALMA,0.727
5218706,RIANÁPOLIS,0.693
5218789,RIO QUENTE,0.731
5218805,RIO VERDE,0.754
5218904,RUBIATABA,0.719
5219001,SANCLERLÂNDIA,0.736
5219100,SANTA BÁRBARA DE GOIÁS,0.706
5219209,SANTA CRUZ DE GOIÁS,0.688
5219258,SANTA FÉ DE GOIÁS,0.713
5219308,SANTA HELENA DE GOIÁS,0.724
5219357,SANTA ISABEL,0.683
5219407,SANTA RITA DO ARAGUAIA,0.714
5219456,SANTA RITA DO NOVO DESTINO,0.634
5219506,SANTA ROSA DE GOIÁS,0.701
5219605,SANTA TEREZA DE GOIÁS,0.665
5219704,SANTA TEREZINHA DE GOIÁS,0.701
5219712,SANTO ANTÔNIO DA BARRA,0.691
5219738,SANTO ANTÔNIO DE GOIÁS,0.723
5219753,SANTO ANTÔNIO DO DESCOBERTO,0.665
5219803,SÃO DOMINGOS,0.597
5219902,SÃO FRANCISCO DE GOIÁS,0.651
5220009,SÃO JOÃO D'ALIANÇA,0.685
5220058,SÃO JOÃO DA PARAÚNA,0.724
5220108,SÃO LUÍS DE MONTES BELOS,0.731
5220157,SÃO LUÍZ DO NORTE,0.669
5220207,SÃO MIGUEL DO ARAGUAIA,0.664
5220264,SÃO MIGUEL DO PASSA QUATRO,0.697
5220280,SÃO PATRÍCIO,0.693
5220405,SÃO SIMÃO,0.72
5220454,SENADOR CANEDO,0.701
5220504,SERRANÓPOLIS,0.681
5220603,SILVÂNIA,0.709
5220686,SIMOLÂNDIA,0.645
5220702,SÍTIO D'ABADIA,0.617
5221007,TAQUARAL DE GOIÁS,0.716
5221080,TERESINA DE GOIÁS,0.661
5221197,TEREZÓPOLIS DE GOIÁS,0.685
5221304,TRÊS RANCHOS,0.745
5221403,TRINDADE,0.699
5221452,TROMBAS,0.653
5221502,TURVÂNIA,0.697
5221551,TURVELÂNDIA,0.691
5221577,UIRAPURU,0.67
5221601,URUAÇU,0.737
5221700,URUANA,0.703
5221809,URUTAÍ,0.732
5221858,VALPARAÍSO DE GOIÁS,0.746
5221908,VARJÃO,0.687
5222005,VIANÓPOLIS,0.712
5222054,VICENTINÓPOLIS,0.684
5222203,VILA BOA,0.647
5222302,VILA PROPÍCIO,0.634
5300108,BRASÍLIA,0.824
